f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
12.184,1,0,0.2553577575,1,trans,0.1371134377,0.2775506629,0.09583446531
12.184,1,0,0.2553577575,1,refl,-0.8607792061,0.2908277728,0.8255216351
12.208,1,0,0.2558607603,1,trans,0.1328710991,0.2711790106,0.09119278475
12.208,1,0,0.2558607603,1,refl,-0.8650338267,0.284513907,0.8292316846
12.232,1,0,0.2563637631,1,trans,0.1286908834,0.2646672766,0.08661011077
12.232,1,0,0.2563637631,1,refl,-0.8692278244,0.2780596212,0.8328741636
12.256,1,0,0.2568667659,1,trans,0.1245767656,0.2580140227,0.08209060643
12.256,1,0,0.2568667659,1,refl,-0.8733571709,0.2714632925,0.8364450671
12.28,1,0,0.2573697687,1,trans,0.1205328642,0.2512178603,0.07763858467
12.28,1,0,0.2573697687,1,refl,-0.8774176813,0.2647233501,0.8399402395
12.304,1,0,0.2578727715,1,trans,0.116563445,0.2442774566,0.07325851249
12.304,1,0,0.2578727715,1,refl,-0.8814050092,0.2578382833,0.8433553706
12.328,1,0,0.2583757743,1,trans,0.1126729266,0.2371915404,0.06895501522
12.328,1,0,0.2583757743,1,refl,-0.8853146429,0.2508066481,0.8466859917
12.352,1,0,0.2588787771,1,trans,0.1088658846,0.2299589093,0.06473288079
12.352,1,0,0.2588787771,1,refl,-0.8891419005,0.2436270758,0.8499274712
12.376,1,0,0.2593817799,1,trans,0.1051470564,0.2225784366,0.06059706391
12.376,1,0,0.2593817799,1,refl,-0.8928819259,0.2362982815,0.8530750115
12.4,1,0,0.2598847827,1,trans,0.1015213459,0.2150490796,0.0565526903
12.4,1,0,0.2598847827,1,refl,-0.8965296851,0.2288190738,0.8561236448
12.424,1,0,0.2603877855,1,trans,0.09799382741,0.2073698881,0.05260506069
12.424,1,0,0.2603877855,1,refl,-0.9000799621,0.221188364,0.8590682306
12.448,1,0,0.2608907883,1,trans,0.09456975077,0.1995400135,0.04875965476
12.448,1,0,0.2608907883,1,refl,-0.9035273556,0.2134051773,0.8619034521
12.472,1,0,0.2613937911,1,trans,0.09125454479,0.1915587194,0.04502213491
12.472,1,0,0.2613937911,1,refl,-0.906866276,0.2054686634,0.8646238141
12.496,1,0,0.2618967939,1,trans,0.08805382138,0.1834253914,0.04139834968
12.496,1,0,0.2618967939,1,refl,-0.9100909421,0.1973781088,0.8672236406
12.52,1,0,0.2623997967,1,trans,0.08497337901,0.1751395496,0.03789433699
12.52,1,0,0.2623997967,1,refl,-0.9131953792,0.1891329491,0.8696970731
12.544,1,0,0.2629027996,1,trans,0.08201920581,0.1667008602,0.03451632692
12.544,1,0,0.2629027996,1,refl,-0.9161734174,0.1807327821,0.8720380693
12.568,1,0,0.2634058024,1,trans,0.07919748227,0.1581091488,0.03127074412
12.568,1,0,0.2634058024,1,refl,-0.9190186896,0.1721773821,0.8742404028
12.592,1,0,0.2639088052,1,trans,0.07651458336,0.1493644142,0.02816420968
12.592,1,0,0.2639088052,1,refl,-0.9217246315,0.1634667139,0.8762976629
12.616,1,0,0.264411808,1,trans,0.07397708009,0.1404668433,0.02520354244
12.616,1,0,0.264411808,1,refl,-0.9242844813,0.1546009487,0.8782032557
12.64,1,0,0.2649148108,1,trans,0.07159174025,0.1314168266,0.02239575959
12.64,1,0,0.2649148108,1,refl,-0.9266912804,0.1455804799,0.8799504053
12.664,1,0,0.2654178136,1,trans,0.06936552854,0.1222149745,0.01974807654
12.664,1,0,0.2654178136,1,refl,-0.9289378755,0.1364059393,0.8815321567
12.688,1,0,0.2659208164,1,trans,0.06730560563,0.1128621345,0.01726790595
12.688,1,0,0.2659208164,1,refl,-0.9310169205,0.1270782154,0.882941379
12.712,1,0,0.2664238192,1,trans,0.06541932638,0.1033594092,0.01496285574
12.712,1,0,0.2664238192,1,refl,-0.9329208808,0.1175984704,0.8841707701
12.736,1,0,0.266926822,1,trans,0.06371423681,0.09370817538,0.01284072611
12.736,1,0,0.266926822,1,refl,-0.9346420378,0.1079681594,0.8852128622
12.76,1,0,0.2674298248,1,trans,0.06219807002,0.08391010303,0.0109095053
12.76,1,0,0.2674298248,1,refl,-0.9361724945,0.09818904943,0.8860600289
12.784,1,0,0.2679328276,1,trans,0.06087874066,0.07396717601,0.009177364191
12.784,1,0,0.2679328276,1,refl,-0.9375041836,0.08826323897,0.8867044936
12.808,1,0,0.2684358304,1,trans,0.05976433803,0.06388171279,0.007652649329
12.808,1,0,0.2684358304,1,refl,-0.9386288752,0.07819317817,0.8871383385
12.832,1,0,0.2689388332,1,trans,0.05886311756,0.05365638795,0.006343874577
12.832,1,0,0.2689388332,1,refl,-0.939538188,0.06798168934,0.8873535168
12.856,1,0,0.269441836,1,trans,0.05818349069,0.04329425414,0.005259711031
12.856,1,0,0.269441836,1,refl,-0.9402236003,0.05763198777,0.8873418645
12.88,1,0,0.2699448388,1,trans,0.05773401288,0.03279876447,0.004408975194
12.88,1,0,0.2699448388,1,refl,-0.940676464,0.04714770273,0.8870951159
12.904,1,0,0.2704478416,1,trans,0.05752336969,0.02217379518,0.003800615253
12.904,1,0,0.2704478416,1,refl,-0.9408880201,0.03653289855,0.886604919
12.928,1,0,0.2709508444,1,trans,0.05756036087,0.01142366851,0.003443695346
12.928,1,0,0.2709508444,1,refl,-0.9408494153,0.02579209575,0.8858628545
12.952,1,0,0.2714538472,1,trans,0.05785388226,0.0005531754865,0.003347377696
12.952,1,0,0.2714538472,1,refl,-0.940551722,0.01493029194,0.8848604553
12.976,1,0,0.27195685,1,trans,0.05841290542,-0.01043240128,0.003520902517
12.976,1,0,0.27195685,1,refl,-0.9399859591,0.003952982445,0.8835892294
13,1,0,0.2724598529,1,trans,0.05924645495,-0.02152726526,0.003973565573
13,1,0,0.2724598529,1,refl,-0.9391431158,-0.007133819538,0.8820406834
13.024,1,0,0.2729628557,1,trans,0.06036358325,-0.03272508409,0.004714693311
13.024,1,0,0.2729628557,1,refl,-0.9380141772,-0.01832356347,0.8802063497
13.048,1,0,0.2734658585,1,trans,0.06177334292,-0.04401896843,0.005753615477
13.048,1,0,0.2734658585,1,refl,-0.9365901522,-0.0296091428,0.8780778146
13.072,1,0,0.2739688613,1,trans,0.0634847564,-0.05540145182,0.00709963516
13.072,1,0,0.2739688613,1,refl,-0.934862104,-0.0409828774,0.8756467497
13.096,1,0,0.2744718641,1,trans,0.06550678313,-0.06686447171,0.008761996213
13.096,1,0,0.2744718641,1,refl,-0.9328211824,-0.05243649723,0.8729049445
