f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R_total,T_total,A,R_higher,T_higher
26.848,11.16628643,-0.4555142464,-0.2118821727,0.5409334304,-0.2426676012,0.5023816117,0.5928714369,3.585150139e-05,3.484445882e-05,0.4174419805,0.5174782322,0.06507978732,0.1650546954,0.1659816903
26.872,11.15631356,-0.4555267202,-0.2120160567,0.5409266775,-0.2428148541,0.5024494016,0.5929255635,3.89582375e-05,3.800530379e-05,0.41749223,0.5174856805,0.06502208949,0.1650368274,0.1659249552
26.896,11.14635849,-0.4555018524,-0.2121620028,0.5409545193,-0.2429782992,0.5024884606,0.5930179136,4.408791145e-05,4.311545192e-05,0.4174794096,0.5175018748,0.06501871559,0.1649847546,0.1658316272
26.92,11.13642117,-0.4554469243,-0.21232193,0.5410097272,-0.2431597599,0.5025062217,0.593142642,5.148163053e-05,5.050447237e-05,0.4174104205,0.5175226463,0.06506693325,0.164897915,0.1657044499
26.944,11.12650156,-0.4553671006,-0.2124977146,0.5410871062,-0.2433611198,0.502508184,0.5932957872,6.171333516e-05,6.085005184e-05,0.417292473,0.5175473392,0.06516018778,0.1647779942,0.1655474444
26.968,11.1165996,-0.4552659731,-0.212691034,0.5411829978,-0.24358417,0.5024983405,0.5934747551,7.594305111e-05,7.548060751e-05,0.4171331631,0.517577739,0.0652890979,0.1646285751,0.1653654483
26.992,11.10671525,-0.4551459725,-0.212903303,0.5412949009,-0.2438305521,0.5024795247,0.5936779496,9.63975155e-05,9.698911185e-05,0.4169399911,0.5176172039,0.06544280501,0.1644543091,0.1651636866
27.016,11.09684846,-0.4550086774,-0.213135669,0.5414211896,-0.2441017646,0.5024536893,0.5939045176,0.0001272377468,0.0001304580189,0.4167203329,0.5176699805,0.06560968664,0.1642606068,0.1649473875
27.04,11.08699919,-0.4548550435,-0.2133890417,0.5415609131,-0.2443992178,0.502422127,0.594154189,0.0001746927773,0.0001841374036,0.416481323,0.5177406994,0.06577797768,0.1640532987,0.1647214652
27.064,11.07716738,-0.4546855697,-0.2136641485,0.541713674,-0.2447243291,0.5023856444,0.5944272049,0.0002326600546,0.0002493460919,0.4162290797,0.5178340448,0.06593687546,0.1638376899,0.1644902807
