f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R_total,T_total,A,R_higher,T_higher
13.096,22.89191035,-0.4801213129,0.4923674115,0.5177533474,0.4777970316,0.6877078907,0.7045271692,3.937838432e-05,3.237796512e-05,0.4729421445,0.4963585332,0.03069932223,0,0
13.12,22.85003491,-0.4824150842,0.4924193145,0.5154494793,0.477830702,0.6893483117,0.7028586953,3.916723218e-05,3.272803719e-05,0.4752010963,0.4940103466,0.03078855707,0,0
13.144,22.80831239,-0.4847159362,0.4924591552,0.5131388591,0.4778524494,0.6909888265,0.7011807557,3.89528639e-05,3.306140307e-05,0.4774655599,0.4916544533,0.03087998684,0,0
13.168,22.76674195,-0.4870239619,0.4924867677,0.5108214021,0.4778620714,0.6926294506,0.699493148,3.873505486e-05,3.337688327e-05,0.4797355573,0.4892906653,0.03097377744,0,0
13.192,22.72532277,-0.4893392516,0.4925019871,0.5084970243,0.4778593671,0.6942701999,0.697795671,3.851357018e-05,3.367327631e-05,0.4820111119,0.4869187996,0.03107008845,0,0
13.216,22.68405403,-0.4916618936,0.4925046493,0.5061656426,0.4778441372,0.6959110915,0.6960881246,3.828816561e-05,3.394936652e-05,0.4842922487,0.4845386784,0.03116907289,0,0
13.24,22.64293489,-0.4939919735,0.4924945912,0.5038271748,0.4778161843,0.697552143,0.6943703105,3.805858831e-05,3.420393279e-05,0.4865789937,0.4821501292,0.03127087706,0,0
13.264,22.60196457,-0.4963295741,0.4924716502,0.5014815404,0.4777753126,0.6991933726,0.6926420321,3.782457754e-05,3.443575841e-05,0.4888713737,0.4797529858,0.03137564043,0,0
13.288,22.56114223,-0.498674775,0.4924356647,0.4991286602,0.4777213282,0.7008347987,0.6909030951,3.758586534e-05,3.464364172e-05,0.4911694165,0.477347088,0.03148349551,0,0
13.312,22.5204671,-0.5010276529,0.492386474,0.496768457,0.4776540391,0.70247644,0.6891533073,3.734217716e-05,3.482640761e-05,0.4934731501,0.4749322821,0.03159456773,0,0
13.336,22.47993836,-0.503388281,0.4923239179,0.4944008557,0.4775732555,0.7041183151,0.6873924792,3.709323251e-05,3.498291974e-05,0.495782603,0.4725084216,0.03170897537,0,0
13.36,22.43955524,-0.5057567291,0.4922478371,0.4920257835,0.4774787892,0.7057604425,0.6856204239,3.683874553e-05,3.511209321e-05,0.4980978036,0.470075367,0.03182682948,0,0
13.384,22.39931695,-0.5081330631,0.4921580731,0.4896431701,0.4773704544,0.7074028405,0.6838369578,3.657842568e-05,3.52129076e-05,0.5004187801,0.467632986,0.03194823385,0,0
13.408,22.3592227,-0.5105173453,0.4920544679,0.4872529482,0.4772480672,0.7090455269,0.6820418999,3.631197836e-05,3.528442005e-05,0.5027455605,0.4651811545,0.03207328498,0,0
13.432,22.31927174,-0.5129096339,0.4919368642,0.4848550533,0.4771114459,0.7106885189,0.680235073,3.603910563e-05,3.53257782e-05,0.5050781722,0.4627197558,0.03220207204,0,0
13.456,22.27946329,-0.5153099828,0.4918051057,0.482449424,0.4769604108,0.712331833,0.678416303,3.575950695e-05,3.533623265e-05,0.5074166416,0.4602486815,0.03233467692,0,0
13.48,22.23979659,-0.5177184419,0.4916590362,0.4800360026,0.4767947844,0.7139754849,0.6765854198,3.547287995e-05,3.531514868e-05,0.5097609943,0.4577678315,0.03247117419,0,0
