f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
11.464,1,0,0.2402676733,1,refl,-0.3372607942,0.4698024912,0.334459224
11.488,1,0,0.2407706761,1,trans,0.658849322,0.4577980669,0.6436614992
11.488,1,0,0.2407706761,1,refl,-0.3391512219,0.4703086668,0.3362137934
11.512,1,0,0.2412736789,1,trans,0.6569571436,0.4582825489,0.6416155831
11.512,1,0,0.2412736789,1,refl,-0.3410513803,0.470809592,0.3379777159
11.536,1,0,0.2417766817,1,trans,0.6550566083,0.4587606086,0.6395604561
11.536,1,0,0.2417766817,1,refl,-0.3429610429,0.4713055321,0.3397511815
11.56,1,0,0.2422796845,1,trans,0.653147811,0.4592324276,0.6374964856
11.56,1,0,0.2422796845,1,refl,-0.3448799732,0.4717967273,0.3415343478
11.584,1,0,0.2427826873,1,trans,0.6512308505,0.4596981816,0.6354240389
11.584,1,0,0.2427826873,1,refl,-0.3468079275,0.4722833933,0.3433273422
11.608,1,0,0.2432856901,1,trans,0.6493058302,0.4601580388,0.6333434818
11.608,1,0,0.2432856901,1,refl,-0.3487446571,0.4727657209,0.3451302627
11.632,1,0,0.243788693,1,trans,0.6473728564,0.4606121603,0.6312551774
11.632,1,0,0.243788693,1,refl,-0.3506899107,0.4732438765,0.3469431801
11.656,1,0,0.2442916958,1,trans,0.6454320389,0.4610606986,0.6291594847
11.656,1,0,0.2442916958,1,refl,-0.3526434362,0.4737180033,0.3487661397
