f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,R,T,A
1.75,171.309976,-0.0005033890231,0.02599904834,0.9991645418,0.02658780372,0.02600392115,0.9995182304,0.0006762039149,0.9990366929,0.0002871031643
1.785,167.9509569,-0.0005305371227,0.02652370123,0.9991440646,0.02711126705,0.0265290067,0.9995118222,0.0007037881963,0.9990238827,0.0002723291143
1.82,164.7211308,-0.0005579438389,0.02704884392,0.9991179671,0.02763987965,0.02705459774,0.9995002127,0.0007319512589,0.9990006752,0.0002673735625
1.855,161.6131849,-0.0005856494233,0.02757444748,0.9990868174,0.02817298856,0.02758066604,0.9994839598,0.0007606931392,0.9989681859,0.0002711209222
1.89,158.6203481,-0.0006136969853,0.02810047977,0.999051229,0.02870991834,0.02810718035,0.999463665,0.0007900135871,0.9989276176,0.0002823687801
1.925,155.7363418,-0.000642131375,0.02862690648,0.9990118442,0.02924998797,0.02863410741,0.9994399565,0.0008199121072,0.9988802266,0.0002998612455
1.96,152.9553357,-0.0006709981315,0.02915369213,0.9989693173,0.02979252619,0.02916141292,0.9994134737,0.0008503880035,0.9988272915,0.0003223205303
1.995,150.2719088,-0.0007003425116,0.02968080099,0.9989242998,0.0303368851,0.02968906242,0.9993848524,0.0008814404273,0.9987700833,0.0003484763208
2.03,147.6810138,-0.0007302086043,0.03020819793,0.9988774265,0.0308824519,0.03021702214,0.9993547113,0.0009130684271,0.998709839,0.000377092575
2.065,145.1779458,-0.0007606385421,0.03073584922,0.9988293032,0.0314286588,0.03074525977,0.99932364,0.0009452709985,0.9986477375,0.0004069914554
2.1,142.7583133,-0.0007916718115,0.03126372324,0.9987804957,0.0319749911,0.03127374514,0.9992921888,0.0009780471349,0.9985848787,0.0004370741789
2.135,140.4180131,-0.0008233446683,0.03179179106,0.9987315207,0.03252099332,0.03180245077,0.9992608596,0.001011395875,0.9985222655,0.0004663386368
2.17,138.1532065,-0.0008556896581,0.032320027,0.9986828383,0.0330662737,0.03233135243,0.9992300986,0.00104531635,0.9984607899,0.0004938937083
2.205,135.9602984,-0.0008887352417,0.03284840901,0.9986348461,0.03361050687,0.03286042947,0.9992002912,0.001079807825,0.9984012219,0.0005189702541
2.24,133.8359187,-0.0009225055254,0.03337691903,0.9985878751,0.03415343504,0.03338966517,0.9991717577,0.00111486974,0.9983442014,0.0005409288345
2.275,131.7769046,-0.0009570200906,0.03390554313,0.9985421875,0.03469486761,0.0339190469,0.9991447513,0.001150501743,0.998290234,0.0005592642555
2.31,129.7802848,-0.0009922939206,0.03443427173,0.9984979752,0.03523467957,0.03444856625,0.9991194569,0.001186703716,0.9982396892,0.0005736070886
2.345,127.8432657,-0.001028337417,0.03496309952,0.998455361,0.03577280859,0.03497821902,0.9990959923,0.001223475806,0.9981928018,0.0005837223578
2.38,125.9632176,-0.0010651565,0.0354920255,0.9984144,0.03630925122,0.03550800519,0.9990744096,0.001260818432,0.9981496759,0.0005895056183
2.415,124.1376638,-0.001102752786,0.03602105277,0.998375083,0.0368440581,0.03603792872,0.9990546987,0.001298732306,0.998110291,0.0005909766833
2.45,122.3642686,-0.00114112383,0.03655018836,0.9983373406,0.03737732855,0.03656799738,0.9990367913,0.001337218432,0.9980745103,0.0005882712786
2.485,120.6408282,-0.001180263432,0.0370794429,0.9983010484,0.03790920454,0.03709822243,0.9990205658,0.001376278107,0.998042091,0.0005816309175
2.52,118.9652611,-0.001220161987,0.03760883034,0.998266033,0.0384398644,0.0376286183,0.9990058537,0.001415912915,0.9980126958,0.0005713913049
2.555,117.3356,-0.001260806887,0.03813836755,0.9982320785,0.03896951609,0.03815920221,0.9989924453,0.001456124713,0.9979859057,0.0005579695784
2.59,115.7499838,-0.001302182942,0.03866807385,0.9981989335,0.03949839058,0.03868999375,0.9989800967,0.001496915616,0.9979612337,0.0005418506996
2.625,114.2066507,-0.001344272832,0.03919797066,0.9981663184,0.04002673513,0.03922101444,0.9989685374,0.001538287974,0.9979381387,0.0005235732972
2.66,112.7039316,-0.001387057571,0.03972808095,0.9981339329,0.04055480679,0.03975228729,0.9989574768,0.001580244345,0.9979160404,0.0005037152602
2.695,111.2402442,-0.001430516978,0.0402584288,0.9981014634,0.04108286611,0.04028383631,0.9989466118,0.001622787468,0.9978943332,0.0004828793596
2.73,109.8140872,-0.001474630142,0.04078903893,0.9980685903,0.04161117131,0.04081568609,0.9989356339,0.001665920231,0.9978724006,0.0004616791638
2.765,108.4240354,-0.001519375883,0.04131993625,0.9980349952,0.04213997277,0.0413478613,0.9989242358,0.001709645634,0.9978496289,0.0004407254891
2.8,107.068735,-0.001564733186,0.04185114537,0.9980003671,0.04266950817,0.04188038633,0.9989121181,0.001753966759,0.9978254196,0.0004206136049
2.835,105.7468988,-0.001610681626,0.04238269024,0.9979644092,0.04319999808,0.0424132848,0.9988989948,0.001798886728,0.9977992019,0.000401911388
2.87,104.4573024,-0.001657201754,0.04291459372,0.9979268441,0.04373164228,0.04294657928,0.9988845993,0.001844408672,0.9977704427,0.0003851485904
2.905,103.1987807,-0.001704275452,0.04344687722,0.9978874188,0.04426461661,0.04348029088,0.9988686885,0.001890535695,0.9977386569,0.0003708073612
2.94,101.9702238,-0.001751886257,0.04397956043,0.9978459091,0.04479907056,0.04401443901,0.9988510475,0.001937270841,0.997703415,0.0003593141276
2.975,100.7705741,-0.001800019637,0.04451266101,0.9978021229,0.04533512551,0.04454904108,0.9988314923,0.001984617061,0.99766435,0.0003510329185
3.01,99.59882326,-0.001848663227,0.04504619439,0.9977559031,0.04587287355,0.04508411234,0.9988098731,0.002032577185,0.9976211626,0.0003462601768
3.045,98.4540092,-0.001897807025,0.04558017359,0.9977071295,0.04641237703,0.04561966567,0.9987860757,0.002081153896,0.997573625,0.0003452210843
3.08,97.33521364,-0.001947443535,0.04611460911,0.9976557201,0.04695366864,0.04615571156,0.9987600227,0.002130349709,0.9975215829,0.0003480673927
3.115,96.24155955,-0.001997567871,0.04664950882,0.9976016313,0.04749675206,0.04669225793,0.9987316738,0.002180166951,0.9974649563,0.0003548767279
3.15,95.17220889,-0.002048177813,0.047184878,0.9975448578,0.04804160318,0.04722931022,0.9987010258,0.002230607744,0.9974037389,0.000365653312
3.185,94.12636044,-0.00209927382,0.04772071929,0.9974854312,0.04858817172,0.04776687137,0.998668111,0.002281674,0.997337996,0.0003803300261
3.22,93.10324783,-0.002150858996,0.04825703282,0.997423419,0.04913638327,0.04830494189,0.9986329961,0.002333367411,0.9972678609,0.0003987717123
3.255,92.10213763,-0.002202939023,0.04879381626,0.9973589215,0.04968614168,0.04884352,0.9985957796,0.002385689446,0.9971935309,0.0004207796045
3.29,91.12232766,-0.00225552205,0.04933106502,0.9972920697,0.0502373318,0.04938260176,0.9985565892,0.002438641356,0.9971152619,0.0004460967552
3.325,90.16314526,-0.00230861855,0.04986877239,0.9972230219,0.05078982228,0.04992218124,0.998515579,0.002492224179,0.9970333615,0.0004744143188
3.36,89.22394583,-0.002362241145,0.05040692976,0.9971519598,0.05134346871,0.05046225075,0.9984729254,0.002546438751,0.9969481827,0.0005053785432
3.395,88.30411134,-0.002416404401,0.05094552685,0.9970790849,0.05189811672,0.05100280106,0.9984288237,0.002601285716,0.996860116,0.0005385983134
3.43,87.40304898,-0.002471124604,0.051484552,0.9970046142,0.05245360515,0.05154382166,0.9983834841,0.002656765551,0.9967695814,0.0005736530908
3.465,86.5201899,-0.00252641951,0.05202399237,0.9969287761,0.05300976924,0.05208530097,0.9983371276,0.002712878578,0.9966770203,0.0006101010911
3.5,85.654988,-0.002582308084,0.05256383429,0.9968518062,0.05356644366,0.0526272267,0.9982899816,0.00276962499,0.9965828875,0.0006474875472
3.535,84.80691881,-0.002638810227,0.0531040635,0.9967739426,0.05412346545,0.05316958604,0.9982422763,0.00282700488,0.9964876422,0.0006853529072
3.57,83.97547843,-0.002695946495,0.05364466544,0.9966954221,0.05468067683,0.05371236597,0.9981942401,0.002885018258,0.9963917409,0.0007232408282
3.605,83.16018252,-0.002753737813,0.05418562556,0.9966164761,0.05523792769,0.05425555354,0.9981460961,0.00294366509,0.9962956291,0.0007607058332
3.64,82.36056538,-0.002812205197,0.05472692956,0.9965373267,0.05579507793,0.0547991361,0.9980980584,0.003002945317,0.9961997342,0.0007973205132
3.675,81.57617905,-0.002871369477,0.05526856364,0.9964581833,0.05635199951,0.05534310156,0.9980503289,0.00306285889,0.9961044589,0.0008326821662
3.71,80.80659245,-0.002931251026,0.05581051482,0.9963792396,0.05690857814,0.05588743863,0.9980030939,0.003123405797,0.9960101754,0.0008664187824
3.745,80.05139065,-0.002991869513,0.05635277105,0.9963006706,0.05746471474,0.05643213702,0.9979565219,0.003184586088,0.9959172196,0.0008981942967
3.78,79.31017407,-0.003053243657,0.05689532153,0.9962226301,0.05802032653,0.05697718762,0.9979107611,0.003246399909,0.995825887,0.0009277130491
3.815,78.5825578,-0.003115391016,0.0574381568,0.9961452493,0.05857534785,0.05752258267,0.9978659374,0.003308847518,0.9957364291,0.0009547234055
3.85,77.86817091,-0.003178327784,0.05798126894,0.9960686348,0.05912973059,0.05806831593,0.9978221536,0.003371929315,0.9956490502,0.0009790205117
3.885,77.16665586,-0.003242068622,0.05852465168,0.9959928677,0.05968344435,0.05861438273,0.9977794876,0.003435645863,0.995563906,0.001000448164
3.92,76.47766786,-0.003306626508,0.0590683005,0.9959180033,0.06023647633,0.05916078011,0.9977379928,0.003499997903,0.9954811023,0.001018899804
3.955,75.80087434,-0.003372012619,0.05961221271,0.9958440706,0.06078883084,0.05970750684,0.9976976972,0.003564986373,0.995400695,0.001034318644
3.99,75.13595439,-0.00343823624,0.06015638745,0.9957710732,0.06134052867,0.06025456347,0.9976586042,0.003630612419,0.9953226906,0.001046696967
4.025,74.48259826,-0.003505304698,0.06070082574,0.9956989892,0.06189160607,0.06080195232,0.9976206934,0.003696877406,0.995247048,0.00105607463
4.06,73.8405069,-0.003573223334,0.06124553045,0.9956277732,0.0624421137,0.06134967746,0.9975839214,0.003763782925,0.9951736802,0.001062536837
4.095,73.20939145,-0.003641995493,0.06179050624,0.9955573572,0.06299211522,0.06189774465,0.9975482234,0.003831330792,0.995102458,0.001066211234
4.13,72.58897288,-0.003711622549,0.06233575952,0.9954876527,0.0635416858,0.06244616126,0.997513515,0.003899523056,0.9950332125,0.001067264414
4.165,71.97898151,-0.003782103959,0.06288129832,0.9954185528,0.06409091054,0.06299493621,0.9974796941,0.003968361988,0.9949657401,0.001065897895
4.2,71.37915667,-0.003853437336,0.06342713221,0.9953499344,0.06463988273,0.06354407981,0.9974466433,0.004037850079,0.9948998063,0.001062343667
4.235,70.78924628,-0.003925618551,0.06397327214,0.9952816605,0.06518870207,0.06409360366,0.9974142322,0.00410799003,0.9948351506,0.001056859398
4.27,70.20900656,-0.003998641856,0.06451973033,0.9952135834,0.06573747287,0.06464352047,0.9973823198,0.004178784739,0.9947714919,0.001049723383
4.305,69.63820163,-0.00407250003,0.06506652006,0.9951455469,0.06628630225,0.06519384395,0.9973507574,0.004250237289,0.9947085334,0.001041229335
