f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R_total,T_total,A,R_higher,T_higher
19.312,15.52363598,-0.4351775085,-0.3499237155,0.5620745791,-0.3716239,0.5584138882,0.6738190821,0.0001291030282,0.0001085750412,0.343911867,0.4858101921,0.1702779409,0.03208577971,0.03177802489
19.336,15.50436791,-0.4257939829,-0.3459189744,0.5714024194,-0.3676549365,0.5485986263,0.6794636688,0.0001034509606,0.0001076290609,0.3345877329,0.4949897281,0.1704225389,0.03362726946,0.03331883937
19.36,15.48514762,-0.4165291006,-0.3416544861,0.5805962531,-0.3634565651,0.5387246788,0.6849764111,6.919666126e-05,7.330845486e-05,0.3254325443,0.5040912816,0.1704761741,0.03520826001,0.03489859245
19.384,15.46597493,-0.4073796819,-0.337141731,0.5896809315,-0.3590572509,0.5287936763,0.690395329,4.805303497e-05,4.885163113e-05,0.3164508714,0.513162788,0.1703863405,0.03682811708,0.03651707528
19.408,15.44684965,-0.3983345497,-0.33238874,0.5987117588,-0.3544627972,0.5187992753,0.6957726962,3.508215304e-05,3.431522965e-05,0.3076385595,0.5222731994,0.1700882411,0.03848587026,0.03817355345
19.432,15.42777161,-0.3893741985,-0.3273936377,0.6077518368,-0.3496193931,0.5087227737,0.701139084,2.647751714e-05,2.507856751e-05,0.2989789562,0.5314627931,0.1695582506,0.0401800951,0.03986677734
19.456,15.40874065,-0.3804760188,-0.3221356966,0.6168035265,-0.344413535,0.4985312507,0.706446936,2.03597674e-05,1.878840773e-05,0.2904423375,0.5406622869,0.1688953757,0.04190892917,0.04159501309
19.48,15.38975657,-0.3716292808,-0.3165695064,0.625769407,-0.3387552916,0.4881849801,0.7115774718,1.577754833e-05,1.435124985e-05,0.2819946835,0.5496986002,0.1683067162,0.04367010854,0.04335610168
19.504,15.37081922,-0.3628568806,-0.3106339428,0.6345215094,-0.332651868,0.4776594626,0.7164320004,1.221789841e-05,1.128783158e-05,0.2736195908,0.5584223533,0.167958056,0.04546102839,0.04514754196
19.528,15.35192841,-0.3542257446,-0.3042819073,0.6429849155,-0.3261748155,0.4669725444,0.7209851676,9.395957921e-06,9.440237064e-06,0.2653421831,0.5667862004,0.1678716165,0.04727882578,0.04696658838
19.552,15.33308398,-0.3458266585,-0.297512096,0.651142657,-0.3193946949,0.456190229,0.725258389,7.173860885e-06,8.743863006e-06,0.2572300031,0.5748100831,0.1679599137,0.04912047805,0.0488103522
19.576,15.31428576,-0.3377350011,-0.2903718947,0.6590030771,-0.3123566571,0.4453995602,0.7292816581,5.558552085e-06,8.988360402e-06,0.249363676,0.5825276336,0.1681086904,0.05098290781,0.05067589672
19.6,15.29553357,-0.3299871626,-0.2829303171,0.6665775275,-0.305085272,0.4346735462,0.7330775016,4.73675384e-06,9.790199725e-06,0.2418041764,0.5899629443,0.1682328793,0.0528630846,0.05256032079
19.624,15.27682725,-0.3225856041,-0.275249632,0.673872997,-0.2975941823,0.4240564017,0.7366594284,4.928309995e-06,1.078103985e-05,0.2345819464,0.5971279419,0.1682901117,0.05475811455,0.05446082835
19.648,15.25816663,-0.3155166508,-0.267374203,0.6808915999,-0.2898924992,0.413569488,0.7400344802,6.004636992e-06,1.173779866e-05,0.2277050323,0.6040258152,0.1682691525,0.05666531089,0.05637478316
19.672,15.23955155,-0.3087648565,-0.2593331671,0.6876318704,-0.2819880094,0.4032237942,0.7432057768,7.60895746e-06,1.260435969e-05,0.2211716695,0.6106545754,0.1681737551,0.05858224128,0.05829974857
19.696,15.22098182,-0.3023203213,-0.2511475127,0.694090093,-0.2738885719,0.3930300877,0.7461742471,9.476900407e-06,1.344235859e-05,0.2149794006,0.617009519,0.1680110804,0.06050675066,0.06023351184
19.72,15.2024573,-0.2961822224,-0.2428360933,0.7002612861,-0.2656026613,0.3830055837,0.7489396788,1.145720993e-05,1.43430896e-05,0.2091302383,0.6230847358,0.1677850259,0.06243696105,0.06217409311
19.744,15.18397782,-0.2903625855,-0.2344182471,0.706139864,-0.2571395465,0.3731787047,0.7515013332,1.346126381e-05,1.536354514e-05,0.2036335983,0.6288739941,0.1674924075,0.06437125245,0.06411974006
19.768,15.1655432,-0.2848924113,-0.2259095764,0.711720073,-0.2485093356,0.3635915603,0.7538583104,1.543641926e-05,1.65154466e-05,0.1985070532,0.6343712627,0.1671216841,0.06630823021,0.06606891034
19.792,15.14715329,-0.2798249213,-0.2173035662,0.7169962841,-0.2397229945,0.3542920073,0.7560097787,1.735265193e-05,1.778293608e-05,0.1937695113,0.6395710309,0.1666594578,0.06824668451,0.06802024508
19.816,15.12880793,-0.2752115176,-0.2085398803,0.7219632009,-0.2307924031,0.3452973517,0.7579551416,1.919346759e-05,1.914055917e-05,0.1894158088,0.644468534,0.1661156572,0.07018554732,0.06997253687
19.84,15.11050696,-0.2710292754,-0.1995117496,0.7266160185,-0.2217305127,0.3365439145,0.7596941875,2.094905529e-05,2.056248499e-05,0.1853856573,0.6490599549,0.1655543878,0.07212385051,0.0719246959
19.864,15.0922502,-0.2671520197,-0.1901738312,0.7309505578,-0.2125517139,0.3279272598,0.7612272651,2.261143786e-05,2.202497479e-05,0.1815969766,0.6533426668,0.1650603566,0.07406068835,0.07387571725
19.888,15.07403751,-0.2634694923,-0.1806096169,0.7349633668,-0.2032726664,0.3194307548,0.7625555242,2.417134494e-05,2.350562508e-05,0.1780311943,0.6573155794,0.1646532263,0.07599518656,0.07582465144
19.912,15.05586872,-0.2599757483,-0.1709352967,0.7386516809,-0.1939142468,0.3111370524,0.7636812429,2.561639209e-05,2.498152071e-05,0.1747327422,0.6609796209,0.1642876369,0.07792647617,0.07777057947
19.936,15.03774368,-0.2567192958,-0.1612163922,0.7420126181,-0.1845065708,0.3031427419,0.7646080042,2.693019235e-05,2.642723151e-05,0.1717491963,0.6643379938,0.16391281,0.07985367358,0.07971259295
19.96,15.01966222,-0.2537450622,-0.15147468,0.7450377883,-0.1751039006,0.2955184179,0.7653382795,2.809216166e-05,2.781301743e-05,0.1691070024,0.6673924619,0.1635005358,0.08177586629,0.08164977909
19.984,15.0016242,-0.2510803404,-0.1417151625,0.7476731322,-0.1658361696,0.2883132405,0.7658438142,2.90779105e-05,2.910344443e-05,0.1668166288,0.6700979587,0.1630854124,0.08369210335,0.08358121011
20.008,14.98362945,-0.2487392074,-0.1319401762,0.7494084648,-0.1570000932,0.2815659841,0.7656775277,2.986019436e-05,3.025664053e-05,0.1648807943,0.671768014,0.1633511917,0.08560138998,0.08550593672
20.032,14.96567782,-0.2467282201,-0.122153707,0.7492477917,-0.1460335033,0.275311356,0.7633466037,3.041041303e-05,3.122450685e-05,0.1632990312,0.6701210237,0.1665799451,0.08750268757,0.08742298529
20.056,14.94776915,-0.2450499334,-0.1123619559,0.7520860386,-0.1349794956,0.2695824159,0.7641026591,3.070060207e-05,3.19542483e-05,0.1620695964,0.6731842319,0.1647461717,0.08939491648,0.08933135725
20.08,14.92990329,-0.2437047165,-0.1025729137,0.7539761123,-0.1252540379,0.2644110275,0.7643091992,3.070576287e-05,3.239150974e-05,0.1611901529,0.6753985833,0.1634112637,0.09127696052,0.09123003029
20.104,14.91208008,-0.2426916365,-0.09279582489,0.7551792897,-0.1155806607,0.2598274341,0.7639729372,3.04062581e-05,3.248511647e-05,0.1606579726,0.6767726113,0.1625694162,0.09314767611,0.09311796149
20.128,14.89429938,-0.2420088785,-0.0830407542,0.7559289885,-0.1058963116,0.2558594616,0.763310333,2.978990436e-05,3.219291176e-05,0.1604699699,0.6776367576,0.1618932725,0.0950059049,0.09499409212
20.152,14.87656104,-0.2416539454,-0.07331827176,0.7562949839,-0.09621903669,0.2525315788,0.7623911107,2.885337355e-05,3.148759177e-05,0.1606226889,0.6780975597,0.1612797515,0.09685048976,0.09685735304
20.176,14.85886489,-0.2416237522,-0.06363923122,0.7563048061,-0.08656844251,0.2498639418,0.7612430985,2.76026016e-05,3.036104852e-05,0.1611122842,0.6781977258,0.16068999,0.098680294,0.09870666995
20.2,14.84121079,-0.2419146703,-0.05401461357,0.7559727456,-0.07696141149,0.2478715115,0.7598801557,2.605209083e-05,2.882585835e-05,0.1619345083,0.6779588192,0.1601066725,0.1004942214,0.1005409673
20.224,14.8235986,-0.2425225478,-0.04445541627,0.7553082457,-0.06741277956,0.2465633189,0.7583106414,2.422322443e-05,2.691329409e-05,0.1630847052,0.6773941979,0.159521097,0.1022912344,0.1023591683
20.248,14.80602815,-0.243442717,-0.03497257466,0.7543188386,-0.05793598532,0.2459419391,0.7565404739,2.214191332e-05,2.466831709e-05,0.1645578072,0.6765136736,0.1589285193,0.1040703692,0.1041601843
20.272,14.78849931,-0.2446699957,-0.0255769077,0.753011321,-0.0485434293,0.2460032216,0.7545743927,1.983600252e-05,2.214290349e-05,0.1663482982,0.6753254047,0.1583262971,0.1058307128,0.10594289
20.296,14.77101192,-0.2461986816,-0.01627908485,0.7513922625,-0.03924663539,0.2467362953,0.7524165273,1.733286246e-05,1.938937633e-05,0.1684501244,0.6738366999,0.1577131757,0.1075713246,0.1077060689
20.32,14.75356585,-0.2480225405,-0.007089614538,0.7494682211,-0.03005627674,0.2481238465,0.7500706594,1.465751707e-05,1.645514281e-05,0.1708564971,0.6720543033,0.1570891996,0.1092910537,0.1094483089
20.344,14.73616093,-0.2501347871,0.001981140177,0.7472458075,-0.02098207591,0.2501426326,0.7475403296,1.183160866e-05,1.337976328e-05,0.1735595255,0.6699843522,0.1564561223,0.1109881887,0.1111678077
20.368,14.71879703,-0.2525280564,0.01092290622,0.7447316487,-0.01203252503,0.2527641769,0.7448288463,8.873700799e-06,1.019538562e-05,0.1765496679,0.6676320497,0.1558182824,0.1126599386,0.1128620393
20.392,14.70147401,-0.2551943665,0.01972538053,0.741932261,-0.003214247593,0.255955573,0.7419392235,5.8031241e-06,6.935068414e-06,0.1798151907,0.6650010985,0.1551837108,0.1143019353,0.1145272871
20.416,14.68419171,-0.2581250871,0.02837799844,0.7388538532,0.005469514945,0.2596803254,0.7388740975,2.669988715e-06,3.688300986e-06,0.1833421987,0.6620932672,0.154564534,0.1159083273,0.1161583352
20.44,14.66695,-0.261310955,0.03686950402,0.7355023219,0.01402293516,0.2638991768,0.7356359889,1.119720916e-06,1.576566131e-06,0.1871159415,0.6589094037,0.1539746548,0.117473166,0.1177490955
20.464,14.64974873,-0.2647422803,0.04518717162,0.7318858439,0.02247030154,0.2685709505,0.7322307033,4.230553826e-06,4.091309469e-06,0.1911230236,0.6554564088,0.1534205676,0.1189926682,0.1192946059
20.488,14.63258776,-0.2684097512,0.05331546484,0.7280448675,0.03090407964,0.273653674,0.7287004811,7.623604575e-06,7.614379541e-06,0.1953525535,0.6517972165,0.15285023,0.1204662201,0.1207928253
20.512,14.61546695,-0.2723069527,0.06123407291,0.7244389773,0.03955896579,0.2791069476,0.7255182586,1.099880194e-05,1.121991178e-05,0.1997955405,0.6486207609,0.1515836986,0.1218948522,0.1222440173
20.536,14.59838615,-0.2764371328,0.06891669387,0.7214644193,0.04635832125,0.2848982258,0.7229522821,1.417721528e-05,1.463025111e-05,0.2044457096,0.646308544,0.1492457464,0.1232787103,0.1236485415
20.56,14.58134523,-0.2808269808,0.07633793948,0.7162936678,0.05325936947,0.2910176527,0.7182709648,1.685469237e-05,1.737778552e-05,0.2093065932,0.640918696,0.1497747108,0.1246153187,0.1250055168
20.584,14.56434405,-0.285535469,0.08350667472,0.7112539033,0.06062159713,0.2974959979,0.7138326785,1.854249752e-05,1.869653727e-05,0.2144027344,0.635870143,0.1497271226,0.1258988653,0.1263130497
20.608,14.54738247,-0.2906018843,0.09051451987,0.7061957206,0.06782801387,0.3043720314,0.709445583,1.861348753e-05,1.783979819e-05,0.219762964,0.630882199,0.149354837,0.1271206302,0.1275691634
