f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,R,T,A
3.535,84.80691881,-0.02426845302,0.1536925286,0.9746525226,0.155416317,0.1555967582,0.9869659424,0.02421035115,0.9741017714,0.001687877405
3.57,83.97547843,-0.02477418687,0.1552173102,0.9741404474,0.1569530969,0.1571819764,0.9867035451,0.02470617372,0.9735838859,0.00170994034
3.605,83.16018252,-0.02528553916,0.1567419837,0.9736227836,0.1584897171,0.1587684098,0.9864381963,0.02520740794,0.9730603151,0.001732276936
3.64,82.36056538,-0.02580252621,0.1582665277,0.9730995259,0.1600261486,0.1603560543,0.9861698918,0.02571406416,0.9725310555,0.001754880357
3.675,81.57617905,-0.02632516346,0.1597909223,0.9725706687,0.1615623649,0.1619449076,0.9858986273,0.02622615309,0.9719961033,0.001777743616
3.71,80.80659245,-0.02685346552,0.1613151493,0.9720362054,0.1630983429,0.1635349687,0.985624398,0.026743686,0.971455454,0.001800859998
3.745,80.05139065,-0.02738744625,0.1628391923,0.9714961283,0.1646340625,0.1651262389,0.9853471986,0.02726667478,0.9709091017,0.001824223477
3.78,79.31017407,-0.02792711892,0.1643630377,0.9709504281,0.1661695069,0.1667187216,0.9850670225,0.02779513213,0.9703570388,0.001847829097
3.815,78.5825578,-0.02847249632,0.165886674,0.9703990938,0.1677046625,0.1683124227,0.9847838621,0.02832907165,0.969799255,0.001871673315
3.85,77.86817091,-0.02902359095,0.1674100923,0.9698421125,0.1692395187,0.1699073508,0.9844977084,0.02886850785,0.9692357379,0.001895754287
3.885,77.16665586,-0.02958041521,0.1689332866,0.9692794692,0.1707740678,0.1715035168,0.9842085509,0.02941345627,0.9686664716,0.001920072092
3.92,76.47766786,-0.03014298159,0.1704562527,0.9687111468,0.1723083042,0.1731009342,0.9839163774,0.02996393342,0.9680914377,0.001944628878
3.955,75.80087434,-0.03071130285,0.1719789891,0.9681371263,0.1738422244,0.1746996188,0.9836211742,0.03051995681,0.9675106143,0.001969428926
3.99,75.13595439,-0.03128539221,0.173501496,0.9675573864,0.1753758264,0.1762995884,0.9833229258,0.03108154487,0.9669239765,0.001994478634
4.025,74.48259826,-0.03186526353,0.1750237751,0.9669719043,0.1769091092,0.1779008625,0.9830216156,0.03164871688,0.9663314967,0.002019786412
4.06,73.8405069,-0.03245093143,0.1765458296,0.9663806555,0.1784420725,0.1795034621,0.9827172252,0.0322214929,0.9657331446,0.002045362491
4.095,73.20939145,-0.0330424114,0.1780676631,0.9657836141,0.179974716,0.181107409,0.9824097352,0.0327998936,0.9651288877,0.002071218661
4.13,72.58897288,-0.03363971996,0.1795892798,0.9651807533,0.1815070396,0.1827127258,0.9820991253,0.03338394018,0.9645186919,0.002097367932
4.165,71.97898151,-0.03424287463,0.1811106836,0.9645720453,0.1830390425,0.1843194351,0.9817853746,0.03397365417,0.9639025217,0.002123824141
4.2,71.37915667,-0.03485189402,0.1826318779,0.9639574623,0.1845707235,0.1859275594,0.9814684616,0.03456905735,0.9632803412,0.002150601499
4.235,70.78924628,-0.03546679777,0.1841528652,0.9633369764,0.1861020804,0.1875371204,0.9811483651,0.03517017151,0.9626521144,0.002177714122
4.27,70.20900656,-0.03608760656,0.1856736467,0.9627105598,0.1876331105,0.1891481388,0.9808250639,0.03577701841,0.9620178061,0.002205175524
4.305,69.63820163,-0.03671434202,0.1871942217,0.9620781856,0.1891638101,0.1907606342,0.9804985376,0.03638961954,0.9613773823,0.002232998128
4.34,69.07660323,-0.03734702662,0.1887145879,0.961439828,0.1906941749,0.1923746243,0.9801687667,0.03700799608,0.9607308111,0.002261192774
4.375,68.5239904,-0.03798568355,0.1902347408,0.9607954621,0.1922242,0.1939901254,0.9798357327,0.03763216875,0.960078063,0.00228976827
4.41,67.98014921,-0.03863033663,0.1917546735,0.9601450646,0.1937538804,0.1956071515,0.9794994187,0.03826215773,0.9594191113,0.002318730989
