freq_THz,Re_S11,Im_S11,Re_S21,Im_S21
29.332240,1.50463576e-01,1.92049234e-01,-7.60643169e-01,5.95504879e-01
29.354720,1.51153652e-01,1.91762776e-01,-7.58848636e-01,5.97699734e-01
29.377200,1.51843372e-01,1.91473929e-01,-7.57047704e-01,5.99889174e-01
29.399680,1.52532728e-01,1.91182692e-01,-7.55240389e-01,6.02073181e-01
29.422160,1.53221710e-01,1.90889064e-01,-7.53426708e-01,6.04251735e-01
29.444640,1.53910313e-01,1.90593045e-01,-7.51606676e-01,6.06424818e-01
29.467120,1.54598526e-01,1.90294635e-01,-7.49780310e-01,6.08592411e-01
29.489600,1.55286344e-01,1.89993833e-01,-7.47947628e-01,6.10754495e-01
29.512080,1.55973756e-01,1.89690639e-01,-7.46108644e-01,6.12911053e-01
29.534560,1.56660756e-01,1.89385053e-01,-7.44263377e-01,6.15062065e-01
29.557040,1.57347335e-01,1.89077074e-01,-7.42411842e-01,6.17207513e-01
29.579520,1.58033485e-01,1.88766702e-01,-7.40554057e-01,6.19347379e-01
29.602000,1.58719198e-01,1.88453937e-01,-7.38690038e-01,6.21481644e-01
29.624480,1.59404466e-01,1.88138779e-01,-7.36819803e-01,6.23610290e-01
29.646960,1.60089281e-01,1.87821228e-01,-7.34943367e-01,6.25733299e-01
29.669440,1.60773635e-01,1.87501283e-01,-7.33060748e-01,6.27850653e-01
29.691920,1.61457520e-01,1.87178945e-01,-7.31171964e-01,6.29962333e-01
29.714400,1.62140927e-01,1.86854213e-01,-7.29277030e-01,6.32068321e-01
29.736880,1.62823849e-01,1.86527087e-01,-7.27375965e-01,6.34168600e-01
29.759360,1.63506278e-01,1.86197568e-01,-7.25468785e-01,6.36263151e-01
29.781840,1.64188205e-01,1.85865655e-01,-7.23555508e-01,6.38351957e-01
29.804320,1.64869622e-01,1.85531348e-01,-7.21636151e-01,6.40434999e-01
29.826800,1.65550521e-01,1.85194648e-01,-7.19710731e-01,6.42512260e-01
29.849280,1.66230895e-01,1.84855554e-01,-7.17779266e-01,6.44583722e-01
29.871760,1.66910734e-01,1.84514067e-01,-7.15841773e-01,6.46649367e-01
29.894240,1.67590031e-01,1.84170187e-01,-7.13898269e-01,6.48709178e-01
29.916720,1.68268778e-01,1.83823914e-01,-7.11948773e-01,6.50763136e-01
29.939200,1.68946966e-01,1.83475248e-01,-7.09993301e-01,6.52811225e-01
29.961680,1.69624588e-01,1.83124189e-01,-7.08031872e-01,6.54853427e-01
29.984160,1.70301635e-01,1.82770738e-01,-7.06064502e-01,6.56889724e-01
30.006640,1.70978099e-01,1.82414895e-01,-7.04091211e-01,6.58920099e-01
30.029120,1.71653972e-01,1.82056660e-01,-7.02112015e-01,6.60944535e-01
30.051600,1.72329245e-01,1.81696033e-01,-7.00126933e-01,6.62963015e-01
30.074080,1.73003912e-01,1.81333016e-01,-6.98135982e-01,6.64975520e-01
30.096560,1.73677963e-01,1.80967608e-01,-6.96139180e-01,6.66982035e-01
30.119040,1.74351390e-01,1.80599810e-01,-6.94136546e-01,6.68982541e-01
30.141520,1.75024186e-01,1.80229621e-01,-6.92128097e-01,6.70977022e-01
30.164000,1.75696341e-01,1.79857044e-01,-6.90113851e-01,6.72965460e-01
30.186480,1.76367849e-01,1.79482078e-01,-6.88093827e-01,6.74947840e-01
30.208960,1.77038700e-01,1.79104724e-01,-6.86068043e-01,6.76924143e-01
30.231440,1.77708887e-01,1.78724981e-01,-6.84036517e-01,6.78894353e-01
30.253920,1.78378401e-01,1.78342852e-01,-6.81999267e-01,6.80858454e-01
30.276400,1.79047234e-01,1.77958336e-01,-6.79956312e-01,6.82816427e-01
30.298880,1.79715378e-01,1.77571435e-01,-6.77907669e-01,6.84768258e-01
30.321360,1.80382826e-01,1.77182148e-01,-6.75853359e-01,6.86713929e-01
30.343840,1.81049567e-01,1.76790477e-01,-6.73793398e-01,6.88653423e-01
30.366320,1.81715596e-01,1.76396421e-01,-6.71727806e-01,6.90586724e-01
30.388800,1.82380902e-01,1.75999983e-01,-6.69656601e-01,6.92513815e-01
30.411280,1.83045479e-01,1.75601163e-01,-6.67579802e-01,6.94434681e-01
30.433760,1.83709317e-01,1.75199961e-01,-6.65497427e-01,6.96349305e-01
30.456240,1.84372410e-01,1.74796379e-01,-6.63409496e-01,6.98257669e-01
30.478720,1.85034748e-01,1.74390417e-01,-6.61316026e-01,7.00159760e-01
30.501200,1.85696323e-01,1.73982076e-01,-6.59217037e-01,7.02055559e-01
30.523680,1.86357127e-01,1.73571357e-01,-6.57112548e-01,7.03945051e-01
30.546160,1.87017153e-01,1.73158261e-01,-6.55002577e-01,7.05828219e-01
30.568640,1.87676391e-01,1.72742790e-01,-6.52887143e-01,7.07705049e-01
30.591120,1.88334834e-01,1.72324943e-01,-6.50766267e-01,7.09575523e-01
30.613600,1.88992473e-01,1.71904722e-01,-6.48639965e-01,7.11439626e-01
30.636080,1.89649300e-01,1.71482128e-01,-6.46508259e-01,7.13297342e-01
30.658560,1.90305308e-01,1.71057163e-01,-6.44371166e-01,7.15148656e-01
30.681040,1.90960487e-01,1.70629827e-01,-6.42228706e-01,7.16993551e-01
30.703520,1.91614830e-01,1.70200121e-01,-6.40080898e-01,7.18832012e-01
30.726000,1.92268328e-01,1.69768047e-01,-6.37927762e-01,7.20664023e-01
30.748480,1.92920974e-01,1.69333606e-01,-6.35769317e-01,7.22489569e-01
30.770960,1.93572759e-01,1.68896799e-01,-6.33605581e-01,7.24308634e-01
30.793440,1.94223674e-01,1.68457627e-01,-6.31436576e-01,7.26121202e-01
30.815920,1.94873712e-01,1.68016091e-01,-6.29262319e-01,7.27927259e-01
30.838400,1.95522865e-01,1.67572194e-01,-6.27082831e-01,7.29726789e-01
30.860880,1.96171124e-01,1.67125936e-01,-6.24898132e-01,7.31519777e-01
30.883360,1.96818481e-01,1.66677318e-01,-6.22708239e-01,7.33306207e-01
30.905840,1.97464928e-01,1.66226342e-01,-6.20513175e-01,7.35086065e-01
30.928320,1.98110457e-01,1.65773010e-01,-6.18312957e-01,7.36859335e-01
30.950800,1.98755059e-01,1.65317323e-01,-6.16107606e-01,7.38626002e-01
30.973280,1.99398727e-01,1.64859282e-01,-6.13897141e-01,7.40386051e-01
30.995760,2.00041452e-01,1.64398888e-01,-6.11681583e-01,7.42139468e-01
31.018240,2.00683225e-01,1.63936144e-01,-6.09460951e-01,7.43886237e-01
31.040720,2.01324040e-01,1.63471051e-01,-6.07235265e-01,7.45626344e-01
31.063200,2.01963887e-01,1.63003611e-01,-6.05004545e-01,7.47359774e-01
31.085680,2.02602759e-01,1.62533824e-01,-6.02768810e-01,7.49086512e-01
31.108160,2.03240647e-01,1.62061693e-01,-6.00528082e-01,7.50806543e-01
31.130640,2.03877543e-01,1.61587220e-01,-5.98282380e-01,7.52519854e-01
31.153120,2.04513439e-01,1.61110406e-01,-5.96031724e-01,7.54226429e-01
31.175600,2.05148326e-01,1.60631253e-01,-5.93776135e-01,7.55926255e-01
31.198080,2.05782198e-01,1.60149762e-01,-5.91515631e-01,7.57619316e-01
31.220560,2.06415044e-01,1.59665936e-01,-5.89250235e-01,7.59305598e-01
31.243040,2.07046858e-01,1.59179775e-01,-5.86979966e-01,7.60985088e-01
31.265520,2.07677631e-01,1.58691283e-01,-5.84704843e-01,7.62657771e-01
31.288000,2.08307355e-01,1.58200461e-01,-5.82424889e-01,7.64323632e-01
31.310480,2.08936022e-01,1.57707310e-01,-5.80140122e-01,7.65982658e-01
31.332960,2.09563623e-01,1.57211834e-01,-5.77850564e-01,7.67634835e-01
31.355440,2.10190151e-01,1.56714033e-01,-5.75556235e-01,7.69280148e-01
31.377920,2.10815597e-01,1.56213909e-01,-5.73257155e-01,7.70918584e-01
31.400400,2.11439953e-01,1.55711465e-01,-5.70953346e-01,7.72550130e-01
31.422880,2.12063212e-01,1.55206703e-01,-5.68644827e-01,7.74174770e-01
31.445360,2.12685364e-01,1.54699624e-01,-5.66331619e-01,7.75792492e-01
31.467840,2.13306402e-01,1.54190232e-01,-5.64013743e-01,7.77403282e-01
31.490320,2.13926317e-01,1.53678527e-01,-5.61691219e-01,7.79007126e-01
31.512800,2.14545102e-01,1.53164512e-01,-5.59364069e-01,7.80604010e-01
31.535280,2.15162749e-01,1.52648189e-01,-5.57032313e-01,7.82193922e-01
31.557760,2.15779248e-01,1.52129561e-01,-5.54695972e-01,7.83776848e-01
31.580240,2.16394593e-01,1.51608630e-01,-5.52355067e-01,7.85352774e-01
31.602720,2.17008775e-01,1.51085397e-01,-5.50009619e-01,7.86921687e-01
31.625200,2.17621786e-01,1.50559865e-01,-5.47659648e-01,7.88483574e-01
31.647680,2.18233617e-01,1.50032037e-01,-5.45305175e-01,7.90038422e-01
31.670160,2.18844262e-01,1.49501915e-01,-5.42946223e-01,7.91586217e-01
31.692640,2.19453711e-01,1.48969501e-01,-5.40582811e-01,7.93126947e-01
31.715120,2.20061956e-01,1.48434797e-01,-5.38214961e-01,7.94660599e-01
31.737600,2.20668990e-01,1.47897806e-01,-5.35842694e-01,7.96187160e-01
31.760080,2.21274804e-01,1.47358531e-01,-5.33466030e-01,7.97706616e-01
31.782560,2.21879391e-01,1.46816974e-01,-5.31084993e-01,7.99218955e-01
31.805040,2.22482742e-01,1.46273137e-01,-5.28699601e-01,8.00724165e-01
31.827520,2.23084848e-01,1.45727023e-01,-5.26309878e-01,8.02222232e-01
31.850000,2.23685703e-01,1.45178634e-01,-5.23915843e-01,8.03713144e-01
31.872480,2.24285298e-01,1.44627973e-01,-5.21517519e-01,8.05196889e-01
31.894960,2.24883625e-01,1.44075043e-01,-5.19114927e-01,8.06673453e-01
31.917440,2.25480676e-01,1.43519846e-01,-5.16708088e-01,8.08142826e-01
31.939920,2.26076443e-01,1.42962385e-01,-5.14297023e-01,8.09604993e-01
31.962400,2.26670918e-01,1.42402663e-01,-5.11881755e-01,8.11059943e-01
31.984880,2.27264092e-01,1.41840682e-01,-5.09462304e-01,8.12507664e-01
32.007360,2.27855958e-01,1.41276445e-01,-5.07038693e-01,8.13948144e-01
32.029840,2.28446508e-01,1.40709954e-01,-5.04610942e-01,8.15381370e-01
32.052320,2.29035734e-01,1.40141214e-01,-5.02179074e-01,8.16807330e-01
32.074800,2.29623628e-01,1.39570226e-01,-4.99743110e-01,8.18226013e-01
32.097280,2.30210181e-01,1.38996993e-01,-4.97303072e-01,8.19637406e-01
32.119760,2.30795386e-01,1.38421518e-01,-4.94858981e-01,8.21041498e-01
32.142240,2.31379235e-01,1.37843804e-01,-4.92410860e-01,8.22438276e-01
32.164720,2.31961720e-01,1.37263854e-01,-4.89958730e-01,8.23827730e-01
32.187200,2.32542832e-01,1.36681672e-01,-4.87502612e-01,8.25209847e-01
32.209680,2.33122565e-01,1.36097259e-01,-4.85042530e-01,8.26584616e-01
32.232160,2.33700909e-01,1.35510619e-01,-4.82578504e-01,8.27952025e-01
32.254640,2.34277857e-01,1.34921755e-01,-4.80110557e-01,8.29312063e-01
32.277120,2.34853401e-01,1.34330670e-01,-4.77638710e-01,8.30664719e-01
32.299600,2.35427534e-01,1.33737367e-01,-4.75162986e-01,8.32009980e-01
32.322080,2.36000246e-01,1.33141849e-01,-4.72683406e-01,8.33347836e-01
32.344560,2.36571531e-01,1.32544120e-01,-4.70199993e-01,8.34678276e-01
32.367040,2.37141379e-01,1.31944182e-01,-4.67712769e-01,8.36001289e-01
32.389520,2.37709785e-01,1.31342039e-01,-4.65221755e-01,8.37316862e-01
32.412000,2.38276738e-01,1.30737694e-01,-4.62726975e-01,8.38624986e-01
32.434480,2.38842233e-01,1.30131150e-01,-4.60228450e-01,8.39925649e-01
32.456960,2.39406260e-01,1.29522410e-01,-4.57726202e-01,8.41218841e-01
32.479440,2.39968811e-01,1.28911479e-01,-4.55220254e-01,8.42504550e-01
32.501920,2.40529880e-01,1.28298358e-01,-4.52710628e-01,8.43782766e-01
32.524400,2.41089458e-01,1.27683052e-01,-4.50197346e-01,8.45053479e-01
32.546880,2.41647537e-01,1.27065564e-01,-4.47680430e-01,8.46316676e-01
32.569360,2.42204109e-01,1.26445897e-01,-4.45159904e-01,8.47572349e-01
32.591840,2.42759167e-01,1.25824054e-01,-4.42635789e-01,8.48820486e-01
32.614320,2.43312702e-01,1.25200040e-01,-4.40108107e-01,8.50061077e-01
32.636800,2.43864707e-01,1.24573857e-01,-4.37576882e-01,8.51294112e-01
32.659280,2.44415175e-01,1.23945510e-01,-4.35042136e-01,8.52519580e-01
32.681760,2.44964096e-01,1.23315001e-01,-4.32503891e-01,8.53737471e-01
32.704240,2.45511464e-01,1.22682334e-01,-4.29962170e-01,8.54947775e-01
32.726720,2.46057271e-01,1.22047513e-01,-4.27416995e-01,8.56150482e-01
32.749200,2.46601508e-01,1.21410542e-01,-4.24868389e-01,8.57345581e-01
32.771680,2.47144168e-01,1.20771423e-01,-4.22316375e-01,8.58533063e-01
32.794160,2.47685244e-01,1.20130162e-01,-4.19760975e-01,8.59712918e-01
32.816640,2.48224728e-01,1.19486760e-01,-4.17202212e-01,8.60885136e-01
32.839120,2.48762611e-01,1.18841223e-01,-4.14640109e-01,8.62049707e-01
32.861600,2.49298886e-01,1.18193554e-01,-4.12074688e-01,8.63206622e-01
32.884080,2.49833545e-01,1.17543756e-01,-4.09505972e-01,8.64355870e-01
32.906560,2.50366582e-01,1.16891834e-01,-4.06933985e-01,8.65497442e-01
32.929040,2.50897987e-01,1.16237791e-01,-4.04358748e-01,8.66631329e-01
32.951520,2.51427753e-01,1.15581631e-01,-4.01780285e-01,8.67757521e-01
32.974000,2.51955873e-01,1.14923357e-01,-3.99198619e-01,8.68876009e-01
32.996480,2.52482338e-01,1.14262975e-01,-3.96613773e-01,8.69986784e-01
33.018960,2.53007142e-01,1.13600488e-01,-3.94025769e-01,8.71089835e-01
33.041440,2.53530276e-01,1.12935899e-01,-3.91434630e-01,8.72185155e-01
33.063920,2.54051733e-01,1.12269213e-01,-3.88840380e-01,8.73272733e-01
33.086400,2.54571506e-01,1.11600433e-01,-3.86243041e-01,8.74352562e-01
33.108880,2.55089586e-01,1.10929565e-01,-3.83642637e-01,8.75424631e-01
33.131360,2.55605965e-01,1.10256611e-01,-3.81039190e-01,8.76488932e-01
33.153840,2.56120637e-01,1.09581575e-01,-3.78432724e-01,8.77545455e-01
33.176320,2.56633594e-01,1.08904463e-01,-3.75823262e-01,8.78594193e-01
33.198800,2.57144828e-01,1.08225278e-01,-3.73210827e-01,8.79635137e-01
33.221280,2.57654332e-01,1.07544024e-01,-3.70595443e-01,8.80668277e-01
33.243760,2.58162097e-01,1.06860705e-01,-3.67977131e-01,8.81693606e-01
33.266240,2.58668117e-01,1.06175325e-01,-3.65355917e-01,8.82711114e-01
33.288720,2.59172384e-01,1.05487890e-01,-3.62731822e-01,8.83720793e-01
33.311200,2.59674890e-01,1.04798402e-01,-3.60104870e-01,8.84722635e-01
33.333680,2.60175628e-01,1.04106867e-01,-3.57475085e-01,8.85716632e-01
33.356160,2.60674591e-01,1.03413288e-01,-3.54842489e-01,8.86702774e-01
33.378640,2.61171770e-01,1.02717670e-01,-3.52207107e-01,8.87681055e-01
33.401120,2.61667158e-01,1.02020017e-01,-3.49568961e-01,8.88651465e-01
33.423600,2.62160748e-01,1.01320334e-01,-3.46928075e-01,8.89613998e-01
33.446080,2.62652532e-01,1.00618624e-01,-3.44284472e-01,8.90568644e-01
33.468560,2.63142504e-01,9.99148932e-02,-3.41638176e-01,8.91515395e-01
33.491040,2.63630654e-01,9.92091449e-02,-3.38989211e-01,8.92454245e-01
33.513520,2.64116977e-01,9.85013840e-02,-3.36337599e-01,8.93385185e-01
33.536000,2.64601464e-01,9.77916147e-02,-3.33683364e-01,8.94308208e-01
33.558480,2.65084108e-01,9.70798418e-02,-3.31026530e-01,8.95223305e-01
33.580960,2.65564902e-01,9.63660695e-02,-3.28367121e-01,8.96130469e-01
33.603440,2.66043838e-01,9.56503027e-02,-3.25705160e-01,8.97029693e-01
33.625920,2.66520910e-01,9.49325457e-02,-3.23040670e-01,8.97920969e-01
33.648400,2.66996108e-01,9.42128033e-02,-3.20373675e-01,8.98804290e-01
33.670880,2.67469427e-01,9.34910800e-02,-3.17704199e-01,8.99679648e-01
33.693360,2.67940859e-01,9.27673805e-02,-3.15032266e-01,9.00547037e-01
33.715840,2.68410396e-01,9.20417095e-02,-3.12357899e-01,9.01406448e-01
33.738320,2.68878032e-01,9.13140716e-02,-3.09681122e-01,9.02257876e-01
33.760800,2.69343758e-01,9.05844717e-02,-3.07001959e-01,9.03101312e-01
33.783280,2.69807568e-01,8.98529144e-02,-3.04320433e-01,9.03936750e-01
33.805760,2.70269454e-01,8.91194045e-02,-3.01636568e-01,9.04764183e-01
33.828240,2.70729409e-01,8.83839468e-02,-2.98950388e-01,9.05583604e-01
33.850720,2.71187426e-01,8.76465461e-02,-2.96261918e-01,9.06395006e-01
33.873200,2.71643497e-01,8.69072073e-02,-2.93571180e-01,9.07198383e-01
33.895680,2.72097615e-01,8.61659352e-02,-2.90878198e-01,9.07993727e-01
33.918160,2.72549774e-01,8.54227347e-02,-2.88182997e-01,9.08781033e-01
33.940640,2.72999965e-01,8.46776108e-02,-2.85485600e-01,9.09560294e-01
33.963120,2.73448182e-01,8.39305683e-02,-2.82786032e-01,9.10331503e-01
33.985600,2.73894417e-01,8.31816121e-02,-2.80084316e-01,9.11094654e-01
34.008080,2.74338664e-01,8.24307474e-02,-2.77380476e-01,9.11849741e-01
34.030560,2.74780914e-01,8.16779790e-02,-2.74674536e-01,9.12596757e-01
34.053040,2.75221161e-01,8.09233121e-02,-2.71966521e-01,9.13335696e-01
34.075520,2.75659399e-01,8.01667516e-02,-2.69256453e-01,9.14066552e-01
34.098000,2.76095618e-01,7.94083026e-02,-2.66544358e-01,9.14789319e-01
34.120480,2.76529813e-01,7.86479702e-02,-2.63830260e-01,9.15503992e-01
34.142960,2.76961977e-01,7.78857595e-02,-2.61114181e-01,9.16210564e-01
34.165440,2.77392102e-01,7.71216756e-02,-2.58396147e-01,9.16909029e-01
34.187920,2.77820181e-01,7.63557238e-02,-2.55676182e-01,9.17599381e-01
34.210400,2.78246207e-01,7.55879092e-02,-2.52954310e-01,9.18281616e-01
34.232880,2.78670173e-01,7.48182369e-02,-2.50230554e-01,9.18955727e-01
34.255360,2.79092073e-01,7.40467123e-02,-2.47504940e-01,9.19621709e-01
34.277840,2.79511898e-01,7.32733405e-02,-2.44777491e-01,9.20279555e-01
34.300320,2.79929643e-01,7.24981269e-02,-2.42048231e-01,9.20929262e-01
34.322800,2.80345299e-01,7.17210766e-02,-2.39317185e-01,9.21570823e-01
34.345280,2.80758861e-01,7.09421951e-02,-2.36584377e-01,9.22204233e-01
34.367760,2.81170320e-01,7.01614877e-02,-2.33849831e-01,9.22829488e-01
34.390240,2.81579671e-01,6.93789597e-02,-2.31113572e-01,9.23446581e-01
34.412720,2.81986906e-01,6.85946165e-02,-2.28375623e-01,9.24055508e-01
34.435200,2.82392018e-01,6.78084635e-02,-2.25636010e-01,9.24656263e-01
34.457680,2.82795000e-01,6.70205061e-02,-2.22894756e-01,9.25248842e-01
34.480160,2.83195846e-01,6.62307498e-02,-2.20151886e-01,9.25833241e-01
34.502640,2.83594548e-01,6.54392001e-02,-2.17407423e-01,9.26409453e-01
34.525120,2.83991100e-01,6.46458623e-02,-2.14661394e-01,9.26977475e-01
34.547600,2.84385495e-01,6.38507421e-02,-2.11913821e-01,9.27537301e-01
34.570080,2.84777725e-01,6.30538449e-02,-2.09164729e-01,9.28088928e-01
34.592560,2.85167785e-01,6.22551763e-02,-2.06414143e-01,9.28632350e-01
34.615040,2.85555667e-01,6.14547419e-02,-2.03662088e-01,9.29167564e-01
34.637520,2.85941364e-01,6.06525472e-02,-2.00908587e-01,9.29694564e-01
34.660000,2.86324870e-01,5.98485980e-02,-1.98153665e-01,9.30213346e-01
34.682480,2.86706178e-01,5.90428997e-02,-1.95397346e-01,9.30723907e-01
34.704960,2.87085281e-01,5.82354581e-02,-1.92639656e-01,9.31226242e-01
34.727440,2.87462172e-01,5.74262789e-02,-1.89880618e-01,9.31720347e-01
34.749920,2.87836845e-01,5.66153677e-02,-1.87120257e-01,9.32206217e-01
34.772400,2.88209292e-01,5.58027303e-02,-1.84358597e-01,9.32683850e-01
34.794880,2.88579508e-01,5.49883724e-02,-1.81595664e-01,9.33153240e-01
34.817360,2.88947485e-01,5.41722998e-02,-1.78831482e-01,9.33614385e-01
34.839840,2.89313217e-01,5.33545182e-02,-1.76066075e-01,9.34067280e-01
34.862320,2.89676697e-01,5.25350334e-02,-1.73299468e-01,9.34511922e-01
34.884800,2.90037919e-01,5.17138513e-02,-1.70531685e-01,9.34948307e-01
34.907280,2.90396875e-01,5.08909778e-02,-1.67762752e-01,9.35376432e-01
34.929760,2.90753559e-01,5.00664186e-02,-1.64992692e-01,9.35796293e-01
34.952240,2.91107965e-01,4.92401796e-02,-1.62221531e-01,9.36207886e-01
34.974720,2.91460086e-01,4.84122669e-02,-1.59449293e-01,9.36611209e-01
34.997200,2.91809915e-01,4.75826862e-02,-1.56676002e-01,9.37006258e-01
35.019680,2.92157446e-01,4.67514435e-02,-1.53901684e-01,9.37393030e-01
35.042160,2.92502672e-01,4.59185448e-02,-1.51126363e-01,9.37771521e-01
35.064640,2.92845587e-01,4.50839961e-02,-1.48350064e-01,9.38141729e-01
35.087120,2.93186184e-01,4.42478034e-02,-1.45572812e-01,9.38503651e-01
35.109600,2.93524456e-01,4.34099727e-02,-1.42794631e-01,9.38857284e-01
35.132080,2.93860398e-01,4.25705101e-02,-1.40015546e-01,9.39202624e-01
35.154560,2.94194002e-01,4.17294216e-02,-1.37235581e-01,9.39539670e-01
35.177040,2.94525262e-01,4.08867133e-02,-1.34454763e-01,9.39868418e-01
35.199520,2.94854172e-01,4.00423912e-02,-1.31673114e-01,9.40188866e-01
35.222000,2.95180726e-01,3.91964617e-02,-1.28890661e-01,9.40501011e-01
35.244480,2.95504916e-01,3.83489306e-02,-1.26107428e-01,9.40804851e-01
35.266960,2.95826736e-01,3.74998044e-02,-1.23323440e-01,9.41100384e-01
35.289440,2.96146180e-01,3.66490890e-02,-1.20538721e-01,9.41387606e-01
35.311920,2.96463242e-01,3.57967908e-02,-1.17753296e-01,9.41666516e-01
35.334400,2.96777916e-01,3.49429159e-02,-1.14967191e-01,9.41937111e-01
35.356880,2.97090194e-01,3.40874706e-02,-1.12180430e-01,9.42199390e-01
35.379360,2.97400070e-01,3.32304611e-02,-1.09393038e-01,9.42453350e-01
35.401840,2.97707539e-01,3.23718938e-02,-1.06605040e-01,9.42698989e-01
35.424320,2.98012594e-01,3.15117749e-02,-1.03816461e-01,9.42936306e-01
35.446800,2.98315228e-01,3.06501108e-02,-1.01027325e-01,9.43165298e-01
35.469280,2.98615436e-01,2.97869077e-02,-9.82376580e-02,9.43385964e-01
35.491760,2.98913210e-01,2.89221721e-02,-9.54474843e-02,9.43598301e-01
35.514240,2.99208546e-01,2.80559102e-02,-9.26568290e-02,9.43802309e-01
35.536720,2.99501435e-01,2.71881286e-02,-8.98657170e-02,9.43997986e-01
35.559200,2.99791873e-01,2.63188337e-02,-8.70741733e-02,9.44185330e-01
35.581680,3.00079854e-01,2.54480317e-02,-8.42822228e-02,9.44364340e-01
35.604160,3.00365370e-01,2.45757293e-02,-8.14898904e-02,9.44535014e-01
35.626640,3.00648415e-01,2.37019329e-02,-7.86972012e-02,9.44697352e-01
35.649120,3.00928985e-01,2.28266490e-02,-7.59041801e-02,9.44851351e-01
35.671600,3.01207071e-01,2.19498840e-02,-7.31108520e-02,9.44997011e-01
35.694080,3.01482669e-01,2.10716445e-02,-7.03172420e-02,9.45134331e-01
35.716560,3.01755772e-01,2.01919371e-02,-6.75233751e-02,9.45263310e-01
35.739040,3.02026374e-01,1.93107683e-02,-6.47292763e-02,9.45383946e-01
35.761520,3.02294468e-01,1.84281448e-02,-6.19349705e-02,9.45496240e-01
35.784000,3.02560050e-01,1.75440730e-02,-5.91404829e-02,9.45600189e-01
35.806480,3.02823112e-01,1.66585596e-02,-5.63458383e-02,9.45695794e-01
35.828960,3.03083649e-01,1.57716113e-02,-5.35510620e-02,9.45783054e-01
35.851440,3.03341655e-01,1.48832348e-02,-5.07561788e-02,9.45861967e-01
35.873920,3.03597123e-01,1.39934366e-02,-4.79612139e-02,9.45932535e-01
35.896400,3.03850048e-01,1.31022235e-02,-4.51661922e-02,9.45994756e-01
35.918880,3.04100423e-01,1.22096022e-02,-4.23711390e-02,9.46048629e-01
35.941360,3.04348243e-01,1.13155795e-02,-3.95760791e-02,9.46094156e-01
35.963840,3.04593502e-01,1.04201620e-02,-3.67810377e-02,9.46131334e-01
35.986320,3.04836193e-01,9.52335662e-03,-3.39860399e-02,9.46160165e-01
36.008800,3.05076311e-01,8.62517005e-03,-3.11911108e-02,9.46180649e-01
36.031280,3.05313851e-01,7.72560912e-03,-2.83962754e-02,9.46192784e-01
36.053760,3.05548804e-01,6.82468065e-03,-2.56015588e-02,9.46196571e-01
36.076240,3.05781167e-01,5.92239148e-03,-2.28069861e-02,9.46192012e-01
36.098720,3.06010934e-01,5.01874847e-03,-2.00125825e-02,9.46179104e-01
36.121200,3.06238097e-01,4.11375849e-03,-1.72183730e-02,9.46157850e-01
36.143680,3.06462652e-01,3.20742845e-03,-1.44243827e-02,9.46128249e-01
36.166160,3.06684593e-01,2.29976524e-03,-1.16306369e-02,9.46090301e-01
36.188640,3.06903913e-01,1.39077581e-03,-8.83716046e-03,9.46044008e-01
36.211120,3.07120607e-01,4.80467094e-04,-6.04397867e-03,9.45989370e-01
36.233600,3.07334670e-01,-4.31153938e-04,-3.25111662e-03,9.45926387e-01
36.256080,3.07546095e-01,-1.34408030e-03,-4.58599441e-04,9.45855060e-01
36.278560,3.07754877e-01,-2.25830500e-03,2.33354773e-03,9.45775390e-01
36.301040,3.07961009e-01,-3.17382101e-03,5.12529975e-03,9.45687378e-01
36.323520,3.08164487e-01,-4.09062129e-03,7.91663147e-03,9.45591025e-01
36.346000,3.08365304e-01,-5.00869880e-03,1.07075178e-02,9.45486332e-01
36.368480,3.08563455e-01,-5.92804646e-03,1.34979335e-02,9.45373299e-01
36.390960,3.08758935e-01,-6.84865718e-03,1.62878534e-02,9.45251929e-01
36.413440,3.08951736e-01,-7.77052385e-03,1.90772525e-02,9.45122222e-01
36.435920,3.09141854e-01,-8.69363935e-03,2.18661055e-02,9.44984180e-01
36.458400,3.09329284e-01,-9.61799653e-03,2.46543873e-02,9.44837803e-01
36.480880,3.09514019e-01,-1.05435882e-02,2.74420727e-02,9.44683094e-01
36.503360,3.09696053e-01,-1.14704073e-02,3.02291366e-02,9.44520054e-01
36.525840,3.09875382e-01,-1.23984465e-02,3.30155537e-02,9.44348685e-01
36.548320,3.10052000e-01,-1.33276987e-02,3.58012990e-02,9.44168988e-01
36.570800,3.10225900e-01,-1.42581565e-02,3.85863473e-02,9.43980965e-01
36.593280,3.10397079e-01,-1.51898128e-02,4.13706733e-02,9.43784617e-01
36.615760,3.10565529e-01,-1.61226604e-02,4.41542519e-02,9.43579948e-01
36.638240,3.10731246e-01,-1.70566918e-02,4.69370580e-02,9.43366958e-01
36.660720,3.10894223e-01,-1.79918998e-02,4.97190664e-02,9.43145649e-01
36.683200,3.11054456e-01,-1.89282772e-02,5.25002518e-02,9.42916025e-01
36.705680,3.11211939e-01,-1.98658165e-02,5.52805891e-02,9.42678087e-01
36.728160,3.11366667e-01,-2.08045104e-02,5.80600532e-02,9.42431837e-01
36.750640,3.11518633e-01,-2.17443515e-02,6.08386189e-02,9.42177277e-01
36.773120,3.11667833e-01,-2.26853325e-02,6.36162609e-02,9.41914411e-01
