f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
12.256,1,0,0.2568667659,1,trans,0.7376374268,0.4216916364,0.7219328096
12.256,1,0,0.2568667659,1,refl,-0.2611579531,0.4319960672,0.2548240786
12.28,1,0,0.2573697687,1,trans,0.7353593197,0.4227934013,0.7195075892
12.28,1,0,0.2573697687,1,refl,-0.2635066958,0.4331609471,0.2570641848
12.304,1,0,0.2578727715,1,trans,0.7330521344,0.423893557,0.7170511794
12.304,1,0,0.2578727715,1,refl,-0.2658845198,0.4343229274,0.2593309831
12.328,1,0,0.2583757743,1,trans,0.7307151197,0.4249919614,0.7145627534
12.328,1,0,0.2583757743,1,refl,-0.268291915,0.4354817024,0.2616248647
12.352,1,0,0.2588787771,1,trans,0.7283475198,0.4260884509,0.7120414776
12.352,1,0,0.2588787771,1,refl,-0.270729379,0.436636956,0.263946228
12.376,1,0,0.2593817799,1,trans,0.7259485745,0.4271828404,0.7094865119
12.376,1,0,0.2593817799,1,refl,-0.2731974173,0.4377883617,0.2662954784
12.4,1,0,0.2598847827,1,trans,0.7235175196,0.4282749223,0.7068970103
12.4,1,0,0.2598847827,1,refl,-0.2756965433,0.4389355821,0.2686730292
12.424,1,0,0.2603877855,1,trans,0.7210535875,0.4293644664,0.704272121
12.424,1,0,0.2603877855,1,refl,-0.2782272789,0.440078269,0.2710793015
12.448,1,0,0.2608907883,1,trans,0.7185560069,0.4304512193,0.7016109872
12.448,1,0,0.2608907883,1,refl,-0.2807901547,0.4412160626,0.2735147249
12.472,1,0,0.2613937911,1,trans,0.7160240038,0.4315349038,0.6989127471
12.472,1,0,0.2613937911,1,refl,-0.2833857105,0.4423485918,0.2759797376
12.496,1,0,0.2618967939,1,trans,0.7134568011,0.4326152186,0.6961765344
12.496,1,0,0.2618967939,1,refl,-0.2860144953,0.4434754734,0.278474787
12.52,1,0,0.2623997967,1,trans,0.7108536194,0.4336918379,0.6934014785
12.52,1,0,0.2623997967,1,refl,-0.2886770682,0.4445963116,0.28100033
12.544,1,0,0.2629027996,1,trans,0.7082136766,0.4347644108,0.6905867046
12.544,1,0,0.2629027996,1,refl,-0.2913739983,0.4457106983,0.2835568335
12.568,1,0,0.2634058024,1,trans,0.7055361883,0.4358325611,0.6877313344
